62	108	108	
63	108	108	
64	109	109	
64	110	110	
62	111	111	
63	110	110	
66	110	110	
66	111	111	
67	111	111	
67	111	111	
65	111	111	
66	111	111	
64	111	111	
62	111	111	
64	111	111	
61	110	110	
62	109	109	
63	110	110	
65	109	109	
64	110	110	
63	109	109	
63	109	109	
64	108	108	
60	109	109	
63	108	108	
63	107	107	
62	108	108	
64	107	107	
62	108	108	
64	107	107	
63	107	107	
65	107	107	
63	107	107	
64	106	106	
63	107	107	
62	107	107	
61	107	107	
64	107	107	
63	107	107	
84	121	121	
119	133	133	
69	112	112	
146	162	162	
179	188	188	
202	211	211	
221	226	226	
217	223	223	
208	217	217	
205	214	214	
209	217	217	
206	214	214	
212	219	219	
201	209	209	
182	192	192	
178	188	188	
184	194	194	
183	193	193	
60	110	110	
61	110	110	
62	110	110	
60	110	110	
61	111	111	
64	111	111	
64	111	111	
62	112	112	
65	112	112	
63	113	113	
65	113	113	
66	114	114	
69	113	113	
65	114	114	
66	114	114	
67	114	114	
69	114	114	
67	114	114	
69	114	114	
69	115	115	
67	116	116	
70	115	115	
71	116	116	
70	116	116	
69	116	116	
69	116	116	
68	116	116	
68	115	115	
67	115	115	
70	115	115	
70	114	114	
69	115	115	
69	115	115	
68	115	115	
69	114	114	
67	114	114	
66	114	114	
68	113	113	
67	113	113	
75	116	116	
70	114	114	
67	114	114	
89	123	123	
65	114	114	
67	112	112	
67	112	112	
67	113	113	
66	113	113	
66	112	112	
67	112	112	
68	113	113	
78	118	118	
93	131	131	
159	176	176	
188	195	195	
178	187	187	
161	175	175	
185	195	195	
196	204	204	
215	220	220	
196	204	204	
187	191	191	
174	184	184	
172	183	183	
170	181	181	
174	186	186	
175	185	185	
171	181	181	
171	178	178	
66	115	115	
66	115	115	
65	116	116	
66	115	115	
68	115	115	
69	115	115	
67	116	116	
68	116	116	
67	117	117	
70	117	117	
68	118	118	
70	118	118	
72	119	119	
72	119	119	
73	118	118	
73	120	120	
73	120	120	
73	120	120	
74	120	120	
75	121	121	
75	121	121	
75	121	121	
76	122	122	
74	122	122	
75	122	122	
75	121	121	
74	121	121	
75	121	121	
76	120	120	
75	122	122	
75	122	122	
74	121	121	
75	120	120	
75	121	121	
74	120	120	
75	119	119	
76	121	121	
90	128	128	
157	165	165	
157	166	166	
158	166	166	
177	185	185	
163	171	171	
182	189	189	
161	169	169	
72	117	117	
76	119	119	
70	118	118	
71	118	118	
71	118	118	
72	119	119	
74	119	119	
75	122	122	
80	124	124	
117	150	150	
129	153	153	
143	163	163	
166	176	176	
200	208	208	
194	202	202	
191	199	199	
210	218	218	
215	220	220	
200	205	205	
182	189	189	
181	190	190	
176	186	186	
182	192	192	
196	205	205	
72	119	119	
72	120	120	
71	120	120	
72	120	120	
72	121	121	
71	122	122	
74	121	121	
72	122	122	
74	122	122	
73	123	123	
73	123	123	
77	123	123	
77	123	123	
78	125	125	
77	125	125	
79	126	126	
77	126	126	
80	125	125	
78	126	126	
79	128	128	
82	128	128	
80	129	129	
81	129	129	
92	132	132	
81	128	128	
91	132	132	
80	129	129	
80	128	128	
81	128	128	
81	128	128	
81	128	128	
79	128	128	
81	128	128	
79	128	128	
116	144	144	
123	148	148	
103	136	136	
96	133	133	
87	130	130	
80	127	127	
105	140	140	
115	145	145	
140	156	156	
82	127	127	
97	133	133	
97	135	135	
130	157	157	
169	176	176	
162	170	170	
124	145	145	
77	123	123	
78	123	123	
80	124	124	
79	125	125	
81	127	127	
83	128	128	
83	129	129	
142	161	161	
192	200	200	
202	204	204	
211	214	214	
182	190	190	
203	212	212	
191	200	200	
194	200	200	
176	186	186	
169	179	179	
184	196	196	
184	193	193	
75	124	124	
76	125	125	
75	125	125	
73	126	126	
77	126	126	
77	126	126	
79	126	126	
76	127	127	
79	127	127	
77	128	128	
79	128	128	
80	130	130	
81	131	131	
84	131	131	
84	131	131	
83	133	133	
85	132	132	
86	132	132	
87	134	134	
166	168	168	
241	242	242	
96	138	138	
89	137	137	
88	136	136	
89	136	136	
88	136	136	
100	141	141	
88	135	135	
88	135	135	
87	135	135	
92	136	136	
203	206	206	
91	137	137	
173	180	180	
178	185	185	
162	173	173	
179	185	185	
87	133	133	
86	131	131	
85	131	131	
83	130	130	
84	130	130	
84	130	130	
82	130	130	
83	132	132	
82	129	129	
85	129	129	
83	131	131	
85	131	131	
94	134	134	
81	129	129	
83	130	130	
81	131	131	
83	131	131	
84	132	132	
135	160	160	
183	193	193	
187	195	195	
192	199	199	
176	186	186	
180	190	190	
208	215	215	
193	201	201	
216	224	224	
203	211	211	
196	204	204	
196	204	204	
207	213	213	
191	199	199	
79	130	130	
80	131	131	
79	131	131	
81	131	131	
81	131	131	
82	131	131	
82	132	132	
86	132	132	
83	133	133	
84	134	134	
85	134	134	
88	135	135	
89	137	137	
95	140	140	
244	246	246	
238	242	242	
93	139	139	
128	156	156	
222	227	227	
227	231	231	
245	245	245	
248	248	248	
231	234	234	
99	144	144	
159	168	168	
98	143	143	
183	195	195	
196	208	208	
95	143	143	
97	142	142	
183	192	192	
215	220	220	
215	218	218	
223	223	223	
230	234	234	
230	234	234	
228	229	229	
117	148	148	
92	139	139	
90	138	138	
90	137	137	
90	136	136	
88	136	136	
87	135	135	
87	135	135	
86	135	135	
87	134	134	
87	134	134	
88	135	135	
86	136	136	
89	136	136	
89	136	136	
90	137	137	
91	139	139	
101	143	143	
231	235	235	
214	218	218	
189	195	195	
221	221	221	
165	183	183	
166	184	184	
192	200	200	
184	190	190	
193	200	200	
194	203	203	
176	187	187	
170	181	181	
159	172	172	
157	169	169	
84	134	134	
84	135	135	
86	136	136	
86	136	136	
86	137	137	
88	137	137	
88	137	137	
88	138	138	
90	138	138	
90	140	140	
91	140	140	
94	142	142	
217	225	225	
244	246	246	
246	248	248	
248	249	249	
249	250	250	
188	195	195	
223	227	227	
223	228	228	
224	226	226	
231	232	232	
232	235	235	
222	224	224	
226	229	229	
218	222	222	
189	197	197	
171	178	178	
190	195	195	
199	202	202	
223	225	225	
179	187	187	
199	204	204	
204	208	208	
205	208	208	
202	205	205	
203	208	208	
205	208	208	
188	194	194	
101	145	145	
97	143	143	
93	142	142	
94	142	142	
93	142	142	
93	142	142	
95	141	141	
96	143	143	
106	147	147	
115	148	148	
97	143	143	
96	143	143	
98	143	143	
209	220	220	
234	237	237	
217	222	222	
224	228	228	
242	243	243	
242	243	243	
242	243	243	
217	221	221	
214	219	219	
191	198	198	
139	165	165	
183	192	192	
179	189	189	
179	189	189	
164	175	175	
154	163	163	
143	156	156	
89	141	141	
89	141	141	
89	142	142	
92	142	142	
91	142	142	
91	143	143	
93	144	144	
95	144	144	
94	145	145	
96	145	145	
115	151	151	
226	230	230	
208	212	212	
212	217	217	
235	240	240	
241	243	243	
245	247	247	
212	218	218	
196	201	201	
200	204	204	
201	205	205	
209	212	212	
203	207	207	
192	198	198	
183	189	189	
187	192	192	
219	220	220	
192	197	197	
198	202	202	
211	214	214	
214	218	218	
224	227	227	
200	204	204	
197	202	202	
184	190	190	
181	188	188	
186	194	194	
203	205	205	
190	194	194	
218	219	219	
189	193	193	
131	161	161	
173	181	181	
189	196	196	
160	174	174	
188	198	198	
173	183	183	
175	185	185	
185	192	192	
197	202	202	
199	203	203	
201	207	207	
192	206	206	
237	237	237	
211	215	215	
196	202	202	
225	230	230	
241	242	242	
242	243	243	
230	231	231	
238	238	238	
222	224	224	
222	226	226	
221	225	225	
218	220	220	
188	196	196	
168	178	178	
184	191	191	
197	200	200	
95	147	147	
98	147	147	
98	147	147	
98	147	147	
99	148	148	
101	149	149	
102	151	151	
161	180	180	
161	178	178	
143	164	164	
215	219	219	
193	199	199	
232	236	236	
200	206	206	
200	205	205	
204	208	208	
227	230	230	
208	212	212	
228	228	228	
214	217	217	
212	217	217	
226	230	230	
48	62	62	
195	187	187	
213	211	211	
193	194	194	
191	191	191	
203	199	199	
201	199	199	
206	207	207	
229	230	230	
232	233	233	
210	214	214	
183	190	190	
225	226	226	
221	222	222	
234	234	234	
232	233	233	
234	234	234	
197	200	200	
206	209	209	
189	194	194	
204	206	206	
200	202	202	
193	196	196	
201	202	202	
191	194	194	
200	203	203	
206	209	209	
215	219	219	
223	224	224	
202	204	204	
196	198	198	
186	192	192	
189	193	193	
181	188	188	
209	213	213	
211	215	215	
215	214	214	
183	188	188	
236	240	240	
232	235	235	
176	185	185	
209	212	212	
217	223	223	
231	233	233	
181	188	188	
177	184	184	
178	187	187	
103	151	151	
101	152	152	
105	153	153	
106	154	154	
153	171	171	
171	182	182	
197	204	204	
209	214	214	
204	209	209	
218	221	221	
184	193	193	
169	183	183	
199	204	204	
197	201	201	
210	213	213	
213	215	215	
202	206	206	
209	214	214	
215	218	218	
222	225	225	
234	232	232	
203	206	206	
120	124	124	
41	57	57	
195	195	195	
197	197	197	
187	182	182	
197	185	185	
186	177	177	
208	200	200	
193	197	197	
198	199	199	
198	199	199	
196	199	199	
197	202	202	
200	205	205	
201	205	205	
198	203	203	
202	206	206	
210	213	213	
222	222	222	
190	196	196	
178	188	188	
198	200	200	
211	212	212	
232	232	232	
226	226	226	
220	221	221	
204	205	205	
189	197	197	
190	195	195	
199	202	202	
188	192	192	
194	198	198	
193	197	197	
170	177	177	
169	177	177	
187	192	192	
190	196	196	
209	212	212	
225	226	226	
219	221	221	
208	212	212	
225	225	225	
212	213	213	
207	209	209	
199	202	202	
191	196	196	
203	209	209	
109	157	157	
109	158	158	
111	159	159	
150	169	169	
205	207	207	
175	186	186	
184	193	193	
193	199	199	
175	187	187	
161	178	178	
165	179	179	
121	163	163	
134	165	165	
130	164	164	
126	163	163	
160	169	169	
203	207	207	
190	199	199	
184	190	190	
161	169	169	
147	147	147	
204	209	209	
61	72	72	
89	95	95	
193	193	193	
201	197	197	
198	192	192	
185	181	181	
215	212	212	
192	190	190	
183	191	191	
193	198	198	
189	195	195	
209	211	211	
189	195	195	
174	182	182	
172	178	178	
172	180	180	
170	176	176	
178	183	183	
197	201	201	
188	191	191	
186	192	192	
214	215	215	
227	226	226	
229	229	229	
143	172	172	
163	183	183	
160	181	181	
182	191	191	
193	198	198	
207	209	209	
189	195	195	
209	209	209	
190	193	193	
191	198	198	
176	184	184	
184	191	191	
197	201	201	
171	178	178	
180	187	187	
181	186	186	
207	210	210	
218	218	218	
218	219	219	
212	214	214	
176	183	183	
170	178	178	
170	180	180	
118	163	163	
182	191	191	
143	169	169	
213	218	218	
169	182	182	
184	194	194	
183	193	193	
192	201	201	
201	205	205	
179	193	193	
193	202	202	
212	214	214	
203	208	208	
182	192	192	
154	173	173	
196	200	200	
205	209	209	
163	173	173	
201	200	200	
193	190	190	
191	192	192	
117	120	120	
59	67	67	
45	60	60	
179	183	183	
193	189	189	
228	216	216	
204	198	198	
203	195	195	
186	180	180	
202	189	189	
189	190	190	
159	168	168	
162	170	170	
166	177	177	
180	185	185	
195	199	199	
195	199	199	
191	195	195	
218	220	220	
205	206	206	
177	189	189	
201	205	205	
200	205	205	
199	203	203	
204	208	208	
228	228	228	
183	194	194	
202	206	206	
209	211	211	
202	203	203	
203	207	207	
199	202	202	
212	212	212	
217	218	218	
189	194	194	
207	208	208	
183	189	189	
186	191	191	
192	194	194	
188	195	195	
188	194	194	
175	183	183	
177	185	185	
183	188	188	
179	187	187	
186	192	192	
179	186	186	
184	190	190	
126	168	168	
155	175	175	
183	191	191	
185	195	195	
189	196	196	
188	195	195	
185	193	193	
197	202	202	
175	188	188	
183	190	190	
192	200	200	
192	200	200	
188	195	195	
151	175	175	
172	184	184	
86	109	109	
190	192	192	
196	199	199	
184	186	186	
178	175	175	
128	135	135	
111	121	121	
57	69	69	
56	68	68	
135	137	137	
192	189	189	
188	180	180	
198	196	196	
195	186	186	
150	148	148	
180	177	177	
202	191	191	
214	215	215	
224	225	225	
211	212	212	
205	207	207	
182	189	189	
197	200	200	
199	203	203	
195	200	200	
211	213	213	
196	199	199	
181	189	189	
194	198	198	
206	207	207	
194	198	198	
194	196	196	
194	198	198	
192	196	196	
211	211	211	
197	200	200	
198	200	200	
201	203	203	
191	196	196	
197	200	200	
194	198	198	
197	201	201	
192	196	196	
189	194	194	
186	192	192	
181	188	188	
177	184	184	
169	178	178	
190	194	194	
171	181	181	
163	173	173	
171	178	178	
175	181	181	
160	170	170	
133	173	173	
134	173	173	
136	173	173	
136	173	173	
163	163	163	
146	171	171	
116	130	130	
166	180	180	
186	193	193	
181	188	188	
205	209	209	
201	207	207	
93	101	101	
132	138	138	
137	139	139	
198	191	191	
207	199	199	
190	200	200	
69	86	86	
119	121	121	
127	130	130	
110	115	115	
70	79	79	
66	77	77	
153	155	155	
192	189	189	
180	172	172	
164	162	162	
168	166	166	
179	179	179	
188	181	181	
199	190	190	
189	195	195	
177	187	187	
183	188	188	
188	194	194	
189	195	195	
160	174	174	
177	186	186	
190	197	197	
194	201	201	
193	200	200	
192	198	198	
194	197	197	
124	137	137	
175	186	186	
193	197	197	
186	193	193	
178	187	187	
180	188	188	
207	207	207	
209	210	210	
187	194	194	
178	184	184	
144	161	161	
97	119	119	
131	147	147	
159	168	168	
105	130	130	
200	204	204	
114	130	130	
125	146	146	
135	147	147	
141	145	145	
179	179	179	
199	202	202	
172	183	183	
108	129	129	
117	127	127	
120	132	132	
151	155	155	
138	139	139	
128	136	136	
163	166	166	
112	129	129	
124	123	123	
96	109	109	
103	115	115	
139	149	149	
102	111	111	
149	150	150	
213	207	207	
197	188	188	
208	209	209	
214	215	215	
193	207	207	
80	98	98	
104	106	106	
154	154	154	
107	108	108	
125	127	127	
84	89	89	
63	75	75	
141	140	140	
161	163	163	
163	164	164	
175	175	175	
183	180	180	
186	185	185	
190	181	181	
183	177	177	
201	176	176	
79	94	94	
86	100	100	
204	206	206	
191	196	196	
207	207	207	
194	191	191	
207	203	203	
184	184	184	
169	172	172	
141	145	145	
146	147	147	
171	172	172	
181	180	180	
128	136	136	
125	130	130	
83	103	103	
91	105	105	
101	113	113	
114	125	125	
127	142	142	
163	162	162	
120	131	131	
119	132	132	
114	129	129	
122	137	137	
126	138	138	
140	143	143	
87	106	106	
115	123	123	
113	122	122	
125	140	140	
186	182	182	
104	111	111	
83	97	97	
68	90	90	
84	100	100	
118	128	128	
133	141	141	
167	168	168	
92	108	108	
126	135	135	
109	124	124	
124	130	130	
173	175	175	
137	144	144	
181	176	176	
150	149	149	
147	153	153	
166	169	169	
203	210	210	
176	178	178	
178	182	182	
82	106	106	
81	96	96	
123	121	121	
109	112	112	
137	138	138	
146	148	148	
60	68	68	
56	66	66	
146	149	149	
193	190	190	
156	152	152	
175	172	172	
180	177	177	
175	166	166	
194	180	180	
203	195	195	
185	179	179	
178	177	177	
82	94	94	
84	98	98	
74	91	91	
113	118	118	
105	113	113	
65	84	84	
64	84	84	
127	130	130	
65	81	81	
70	87	87	
140	143	143	
92	105	105	
83	101	101	
82	100	100	
80	98	98	
80	97	97	
82	97	97	
79	98	98	
84	99	99	
74	96	96	
99	114	114	
138	140	140	
84	104	104	
76	99	99	
109	122	122	
77	96	96	
142	148	148	
123	130	130	
76	96	96	
83	98	98	
71	90	90	
74	90	90	
55	79	79	
54	77	77	
34	54	54	
182	179	179	
127	141	141	
117	130	130	
134	151	151	
158	164	164	
163	162	162	
201	199	199	
189	192	192	
166	164	164	
149	150	150	
192	193	193	
147	149	149	
191	191	191	
164	169	169	
175	175	175	
165	169	169	
120	126	126	
174	164	164	
99	101	101	
109	113	113	
167	169	169	
130	132	132	
153	149	149	
62	73	73	
180	178	178	
131	132	132	
96	101	101	
193	188	188	
203	199	199	
204	189	189	
191	182	182	
215	208	208	
183	175	175	
141	138	138	
70	81	81	
70	81	81	
66	79	79	
68	83	83	
73	84	84	
73	84	84	
71	83	83	
61	80	80	
74	91	91	
85	95	95	
95	103	103	
66	80	80	
63	77	77	
133	134	134	
154	154	154	
135	135	135	
89	98	98	
113	120	120	
89	101	101	
102	111	111	
69	90	90	
124	124	124	
68	86	86	
85	96	96	
77	88	88	
56	72	72	
51	68	68	
72	87	87	
94	103	103	
34	55	55	
60	78	78	
37	59	59	
90	97	97	
39	60	60	
34	54	54	
149	152	152	
167	167	167	
135	143	143	
154	161	161	
108	122	122	
173	172	172	
152	164	164	
148	148	148	
184	183	183	
153	156	156	
157	155	155	
182	169	169	
167	168	168	
194	197	197	
176	182	182	
161	164	164	
202	200	200	
148	152	152	
120	122	122	
132	134	134	
149	150	150	
174	169	169	
156	152	152	
125	118	118	
147	138	138	
74	80	80	
133	135	135	
220	210	210	
225	216	216	
187	180	180	
116	115	115	
218	214	214	
209	201	201	
216	207	207	
70	81	81	
69	81	81	
72	86	86	
68	82	82	
61	74	74	
59	73	73	
60	74	74	
63	77	77	
70	83	83	
73	84	84	
63	76	76	
64	74	74	
81	93	93	
59	77	77	
84	88	88	
99	102	102	
80	86	86	
95	103	103	
70	81	81	
90	102	102	
52	77	77	
76	95	95	
162	163	163	
144	152	152	
87	97	97	
67	83	83	
65	86	86	
68	86	86	
98	109	109	
116	120	120	
90	93	93	
55	65	65	
140	145	145	
156	150	150	
58	70	70	
91	105	105	
120	131	131	
142	147	147	
143	147	147	
157	158	158	
191	187	187	
188	190	190	
196	195	195	
151	152	152	
209	207	207	
199	192	192	
189	191	191	
177	180	180	
188	186	186	
81	91	91	
77	78	78	
44	57	57	
102	105	105	
112	114	114	
126	130	130	
155	158	158	
70	75	75	
200	190	190	
127	126	126	
88	84	84	
107	106	106	
87	92	92	
59	68	68	
95	97	97	
101	102	102	
153	142	142	
145	145	145	
203	200	200	
188	176	176	
62	75	75	
129	129	129	
124	123	123	
63	73	73	
66	79	79	
58	76	76	
60	72	72	
62	76	76	
67	79	79	
58	70	70	
60	73	73	
68	76	76	
62	73	73	
63	76	76	
77	88	88	
64	77	77	
63	76	76	
64	74	74	
71	84	84	
130	125	125	
97	103	103	
92	96	96	
105	112	112	
72	82	82	
67	86	86	
71	88	88	
158	162	162	
166	170	170	
144	150	150	
152	154	154	
160	161	161	
127	126	126	
125	126	126	
140	139	139	
115	120	120	
133	137	137	
164	161	161	
135	143	143	
143	149	149	
168	167	167	
172	170	170	
196	196	196	
181	182	182	
211	209	209	
206	206	206	
197	194	194	
165	169	169	
144	155	155	
56	66	66	
91	101	101	
59	71	71	
46	59	59	
57	70	70	
65	72	72	
157	154	154	
146	151	151	
89	95	95	
177	169	169	
128	129	129	
59	67	67	
53	62	62	
76	78	78	
59	67	67	
63	73	73	
58	68	68	
132	128	128	
122	121	121	
126	123	123	
183	181	181	
209	197	197	
68	79	79	
59	71	71	
74	82	82	
69	80	80	
74	83	83	
77	86	86	
76	83	83	
78	85	85	
49	61	61	
57	71	71	
57	71	71	
72	81	81	
64	76	76	
67	77	77	
81	89	89	
100	101	101	
69	78	78	
146	140	140	
137	134	134	
153	149	149	
69	76	76	
140	137	137	
166	163	163	
83	99	99	
173	173	173	
175	176	176	
169	169	169	
171	175	175	
166	168	168	
41	61	61	
149	147	147	
154	152	152	
120	123	123	
172	173	173	
101	113	113	
131	129	129	
158	155	155	
153	158	158	
167	167	167	
86	97	97	
82	100	100	
193	195	195	
163	165	165	
204	208	208	
140	147	147	
129	142	142	
105	107	107	
111	115	115	
44	59	59	
46	61	61	
32	49	49	
157	150	150	
150	147	147	
190	184	184	
120	126	126	
52	66	66	
120	121	121	
163	158	158	
144	143	143	
71	76	76	
68	68	68	
84	85	85	
81	80	80	
87	88	88	
160	151	151	
160	152	152	
106	108	108	
123	124	124	
121	125	125	
97	102	102	
69	79	79	
75	77	77	
79	85	85	
70	79	79	
60	72	72	
57	67	67	
73	81	81	
60	73	73	
61	74	74	
61	72	72	
94	98	98	
77	86	86	
73	83	83	
131	130	130	
115	115	115	
126	125	125	
121	122	122	
96	99	99	
130	133	133	
169	166	166	
128	127	127	
128	131	131	
145	149	149	
180	180	180	
159	152	152	
64	85	85	
139	140	140	
106	116	116	
147	152	152	
45	44	44	
27	38	38	
33	44	44	
20	33	33	
67	79	79	
80	96	96	
168	169	169	
201	201	201	
199	195	195	
68	85	85	
148	145	145	
210	207	207	
111	114	114	
132	136	136	
85	88	88	
63	82	82	
139	140	140	
88	88	88	
101	105	105	
60	72	72	
92	94	94	
96	92	92	
66	74	74	
104	110	110	
76	83	83	
47	61	61	
103	109	109	
165	162	162	
115	104	104	
82	86	86	
49	53	53	
89	89	89	
113	106	106	
88	89	89	
127	124	124	
168	161	161	
178	165	165	
133	129	129	
81	85	85	
90	93	93	
84	88	88	
60	71	71	
63	71	71	
105	107	107	
64	74	74	
80	87	87	
64	73	73	
67	76	76	
54	67	67	
62	74	74	
70	79	79	
89	96	96	
88	93	93	
57	65	65	
86	94	94	
129	128	128	
159	158	158	
154	151	151	
202	195	195	
146	134	134	
143	141	141	
126	128	128	
60	71	71	
57	73	73	
69	83	83	
66	74	74	
144	147	147	
32	44	44	
28	40	40	
33	42	42	
62	79	79	
27	36	36	
35	46	46	
98	115	115	
101	107	107	
82	98	98	
151	148	148	
129	135	135	
73	92	92	
80	99	99	
129	138	138	
134	138	138	
102	111	111	
116	116	116	
66	72	72	
81	86	86	
53	59	59	
87	91	91	
110	100	100	
95	100	100	
87	95	95	
144	142	142	
69	80	80	
123	121	121	
118	119	119	
106	109	109	
95	98	98	
88	89	89	
69	73	73	
69	71	71	
108	109	109	
91	91	91	
151	151	151	
158	153	153	
132	128	128	
137	132	132	
71	72	72	
158	151	151	
179	168	168	
184	176	176	
145	142	142	
65	72	72	
72	80	80	
64	73	73	
91	95	95	
72	78	78	
73	84	84	
76	84	84	
65	76	76	
60	71	71	
52	69	69	
57	71	71	
63	76	76	
119	123	123	
73	82	82	
67	76	76	
128	131	131	
114	114	114	
80	85	85	
123	126	126	
134	132	132	
172	173	173	
158	158	158	
108	112	112	
114	120	120	
28	39	39	
27	37	37	
28	41	41	
22	34	34	
33	44	44	
27	36	36	
52	58	58	
158	159	159	
127	131	131	
109	116	116	
79	90	90	
90	99	99	
75	84	84	
74	90	90	
169	170	170	
97	106	106	
94	98	98	
124	125	125	
61	72	72	
121	121	121	
160	157	157	
171	172	172	
150	152	152	
102	104	104	
60	69	69	
47	56	56	
115	116	116	
136	141	141	
121	126	126	
155	153	153	
81	88	88	
142	135	135	
141	137	137	
135	129	129	
114	111	111	
114	115	115	
144	141	141	
78	80	80	
118	116	116	
79	79	79	
76	76	76	
67	70	70	
123	122	122	
90	89	89	
125	121	121	
77	79	79	
148	144	144	
103	105	105	
77	81	81	
68	74	74	
96	98	98	
73	78	78	
68	75	75	
50	65	65	
62	75	75	
60	74	74	
98	98	98	
101	103	103	
113	112	112	
117	116	116	
117	112	112	
122	120	120	
143	140	140	
97	97	97	
51	60	60	
64	72	72	
60	70	70	
51	59	59	
28	41	41	
37	48	48	
44	60	60	
35	48	48	
30	44	44	
40	52	52	
52	60	60	
74	74	74	
139	145	145	
174	171	171	
90	96	96	
111	121	121	
108	115	115	
143	135	135	
123	125	125	
135	143	143	
128	137	137	
113	113	113	
129	132	132	
123	124	124	
139	144	144	
132	128	128	
96	97	97	
55	66	66	
47	63	63	
57	69	69	
69	80	80	
95	97	97	
102	111	111	
76	81	81	
124	124	124	
76	79	79	
52	57	57	
59	67	67	
148	142	142	
131	129	129	
119	119	119	
68	72	72	
86	89	89	
152	150	150	
100	101	101	
105	105	105	
128	127	127	
89	92	92	
139	137	137	
116	115	115	
118	118	118	
131	129	129	
125	120	120	
151	145	145	
93	94	94	
66	70	70	
66	73	73	
61	70	70	
61	73	73	
61	72	72	
58	70	70	
65	76	76	
81	87	87	
68	73	73	
87	92	92	
88	91	91	
102	106	106	
96	96	96	
90	92	92	
111	111	111	
72	79	79	
71	75	75	
79	82	82	
29	45	45	
42	57	57	
37	49	49	
46	57	57	
44	59	59	
49	56	56	
61	73	73	
96	103	103	
128	132	132	
159	164	164	
122	131	131	
75	88	88	
55	76	76	
64	82	82	
168	169	169	
129	124	124	
93	102	102	
116	113	113	
109	112	112	
122	125	125	
140	144	144	
149	152	152	
161	165	165	
48	65	65	
58	66	66	
55	68	68	
93	99	99	
96	106	106	
87	100	100	
122	122	122	
76	80	80	
74	77	77	
57	61	61	
66	71	71	
144	139	139	
143	142	142	
57	63	63	
61	67	67	
87	84	84	
130	128	128	
96	97	97	
115	112	112	
131	130	130	
54	59	59	
105	108	108	
117	117	117	
87	89	89	
89	90	90	
79	82	82	
168	166	166	
139	137	137	
156	146	146	
108	108	108	
106	108	108	
80	86	86	
60	70	70	
60	72	72	
87	95	95	
69	75	75	
101	99	99	
85	86	86	
72	72	72	
66	71	71	
90	92	92	
84	84	84	
91	93	93	
91	94	94	
101	102	102	
127	126	126	
41	52	52	
37	48	48	
65	75	75	
65	74	74	
48	59	59	
30	41	41	
70	83	83	
